what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1541848014126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541848069385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541853455776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541853463482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541853557710
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541853572463
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541853581079
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541853582223
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541853725923
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541853728555
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541853743658
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1541853774357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541853775781
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541853788754
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541853789149
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1541853799911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541853800792
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541853806135
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541853806549
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541853833688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541853836266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541853837447
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541853838802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541853840213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541853841215
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541853846128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541853860155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541853862800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541853862867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541853864085
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1541853864091
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1541853868561
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1541853868645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541853870090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541853930208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541853943701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854073470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854094946
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541854097897
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541854113250
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541854116556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541854120633
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541854127943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541854131894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541854133214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854137899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854152425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1541854167615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541854176440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541854177877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854180471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854206031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541854285352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541854294904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854431227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854445155
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1541854485943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541854487338
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541854491069
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541854491315
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541854495281
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541854495536
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541854501690
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541854501958
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541854514805
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1541854515055
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541854523741
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541854533319
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1541854549728
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1541854559321
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1541854563436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854580110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854581317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541854611205
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541854617483
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541854617756
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541854624788
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541854625038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1541854629915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541854711859
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541854716113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854720167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854721990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854722049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854724424
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1541854724432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854726692
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1541854730945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541854731004
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1541854731024
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541855567151
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541855567387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541855573854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541855599696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541855608113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1541855614763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1541855621451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541855627283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541855669598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541855670062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541855670476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541855671344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541855672903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541855673381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541855675425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541855800397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541856434878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541856436759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858177297
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541858179217
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541858179593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858326548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858359659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541858368296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858370687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858616374
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541858630162
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541858630482
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541858637561
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541858637765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858641586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858717969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1541858725136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858732026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858735769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858740577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858744699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1541858752338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858760419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858762738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858778323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858780368
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541858851601
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541858851922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541858862393
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541858864498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541858869122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541858870178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858900915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858904547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858915573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858918567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858933462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858948218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541858949708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541858975782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858977114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858979043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541858997290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859017378
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541859027680
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1541859027982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541859029460
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541859029802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541859045783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1541859058386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541859060712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541859074883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859097552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859104530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541859112122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541859121817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859132452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859161839
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541859165288
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541859168980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859175555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859202940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541859213480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859216810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859225661
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541859227600
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541859227914
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541859231781
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541859232059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859275250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859278957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859283414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859291339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541859295159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859300259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859300315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541859302091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859307352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859339846
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541859348011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541859361523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859363847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859400267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541859430684
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541859451589
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541859455052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859474355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859557740
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541859578539
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541859580447
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541859583069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859619141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859679395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859695041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859699235
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541859702546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859704617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859712190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859714190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859827116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859830878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859839271
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541859842714
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541859842994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541859851027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541859852769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859857491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541859993053
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541859995371
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541859995773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541860000833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541860009360
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541860015978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541860016240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541860022070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541860970543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541860981663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541860983469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541861002550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541861013739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541861024599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541861040734
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1541861042739
